Time,FPR
2019-11-21 11:10:05,0.0003201280512204882
2019-11-21 11:10:31,0.0003178892156083605
2019-11-21 11:10:56,0.00031543253686617775
2019-11-21 11:11:20,0.0003130135378355114
2019-11-21 11:11:45,0.0003106313582356139
2019-11-21 11:12:11,0.0003082851637764933
2019-11-21 11:12:38,0.0003059039461609055
2019-11-21 11:13:04,0.0003036744609778318
2019-11-21 11:13:31,0.0003014545180495893
2019-11-21 11:13:56,0.00029928918817807707
2019-11-21 11:14:21,0.00029711059942063434
2019-11-21 11:14:46,0.00029496349826708945
2019-11-21 12:46:04,0.00029284720696976354
2019-11-21 12:46:31,0.0002907610670931162
2019-11-21 12:46:56,0.0003609065973726
2019-11-21 12:47:22,0.00035837155963302754
2019-11-21 12:47:47,0.00035587188612099647
2019-11-21 12:48:12,0.0003534068419564603
2019-11-21 12:48:37,0.00035097571248069636
2019-11-21 12:49:02,0.0003485778025655326
2019-11-21 12:49:28,0.00034621243595069935
2019-11-21 12:49:56,0.000343878954607978
2019-11-21 12:50:23,0.0003415767181308922
2019-11-21 12:50:48,0.00033930510314875135
2019-11-21 12:51:16,0.0003370862266567788
2019-11-21 12:51:40,0.0003348737525952716
2019-11-21 12:52:05,0.0003326901324106727
2019-11-21 12:52:30,0.0003305348053149997
2019-11-21 12:52:56,0.0003284072249589491
2019-11-21 12:53:23,0.00032630685897017554
2019-11-21 12:53:49,0.0003242331885091758
2019-11-21 12:54:17,0.00032218570784200013
2019-11-21 12:54:43,0.00032012292720404634
2019-11-21 12:55:07,0.0003181673560292714
2019-11-21 12:55:32,0.0003162155325069567
2019-11-21 12:55:59,0.00031426775612822125
2019-11-21 12:56:24,0.0003748125937031484
2019-11-21 12:56:50,0.00037253197566124423
2019-11-21 12:57:14,0.00037027894347074796
2019-11-21 12:57:39,0.0003680755781853874
2019-11-21 12:58:03,0.00036587596804683214
2019-11-21 12:58:27,0.0003637024913620658
2019-11-21 12:58:51,0.0003615764734241292
2019-11-21 12:59:15,0.0003594536304816679
2019-11-21 12:59:40,0.00035735556879094697
2019-11-21 13:00:04,0.0003553028957186001
2019-11-21 13:00:28,0.0003532528701795702
2019-11-21 13:00:52,0.00035124692658939234
2019-11-21 13:01:17,0.00034926363583444905
2019-11-21 13:01:46,0.00034730261634637646
2019-11-21 13:02:10,0.00034534361689881433
2019-11-21 13:02:34,0.0003434262492129815
2019-11-21 13:02:58,0.0003415106152882919
2019-11-21 13:03:22,0.0003396354579418091
2019-11-21 13:03:47,0.00033776176536816035
2019-11-21 13:04:11,0.00033592743967303065
2019-11-21 13:04:35,0.00033405712376816435
2019-11-21 13:04:59,0.0003322995126273815
2019-11-21 13:05:25,0.0003305056736807315
2019-11-21 13:05:51,0.00032874910963782804
2019-11-21 13:06:15,0.0003270111183780249
2019-11-21 13:06:40,0.00032527377209151036
2019-11-21 13:07:05,0.00032357223750202233
2019-11-21 13:07:29,0.0003218884120171674
2019-11-21 13:07:53,0.0003202049311559398
2019-11-21 13:08:18,0.0003185558800106185
2019-11-21 13:08:42,0.00031692372702302977
2019-11-21 13:09:06,0.00031529164477141355
2019-11-21 13:09:30,0.000313692685732211
2019-11-21 13:09:54,0.00036412817311693715
2019-11-21 13:10:18,0.0003622813373356795
2019-11-21 13:10:42,0.00036047170297131675
2019-11-21 13:11:07,0.0003586800573888092
2019-11-21 13:11:31,0.00035690613368684034
2019-11-21 13:11:55,0.00035513165237684543
2019-11-21 13:12:19,0.0003533925686591276
2019-11-21 13:12:43,0.00035167043456417983
2019-11-21 13:13:07,0.00034996500349965005
2019-11-21 13:13:32,0.0003482587064676617
2019-11-21 13:13:56,0.00034658612665247314
2019-11-21 13:14:20,0.0003449295358233961
2019-11-21 13:14:44,0.00034328870580157915
2019-11-21 13:15:08,0.00034164673727365904
2019-11-21 13:15:32,0.0003400369182939862
2019-11-21 13:15:57,0.0003384421989073152
2019-11-21 13:16:21,0.00033686236766121273
2019-11-21 13:16:45,0.0003352972170330986
2019-11-21 13:17:09,0.00033374654333937257
2019-11-21 13:17:33,0.0003321943811693242
2019-11-21 13:17:58,0.0003306722093627474
2019-11-21 13:18:22,0.0003291639236339697
2019-11-21 13:18:46,0.0003276693348312503
2019-11-21 13:19:10,0.00032618825722274
2019-11-21 13:19:34,0.0003247205084195389
2019-11-21 13:19:59,0.0003232509812976218
2019-11-21 13:20:23,0.00032180948878264066
2019-11-21 13:20:48,0.00032038079545974646
2019-11-21 13:21:12,0.00031896473161396156
2019-11-21 13:21:36,0.00031756113051762465
2019-11-21 13:22:01,0.0003161698283649503
2019-11-21 13:22:24,0.0003147906642083015
2019-11-21 13:22:48,0.0003134234798961225
2019-11-21 13:23:12,0.00031206812001248273
2019-11-21 13:23:35,0.00031071063962004525
2019-11-21 13:23:59,0.0003093785910015027
2019-11-21 13:24:23,0.00030805791488799895
2019-11-21 13:24:46,0.00030674846625766873
2019-11-21 13:25:10,0.000305450102543963
2019-11-21 13:25:34,0.00030416268358390543
2019-11-21 13:25:58,0.00030285986241509105
2019-11-21 13:26:21,0.00030163312793553667
2019-11-21 13:26:44,0.00030037761757638174
2019-11-21 13:27:08,0.0002991325157044571
2019-11-21 13:27:32,0.00029789769342071666
2019-11-21 13:27:55,0.0002966730239457512
2019-11-21 13:28:19,0.0002954583825763971
2019-11-21 13:28:43,0.0002942536466434066
2019-11-21 13:29:07,0.00029303415941058273
2019-11-21 13:29:30,0.00029187341033231874
2019-11-21 13:29:54,0.0003322397109514515
2019-11-21 13:30:18,0.00033090668431502316
2019-11-21 13:30:41,0.00032958431178675896
2019-11-21 13:31:05,0.00032827246614690195
2019-11-21 13:31:29,0.00032694429686542153
2019-11-21 13:31:53,0.0003256798567008631
2019-11-21 13:32:17,0.00032439884838408823
2019-11-21 13:32:41,0.00032312787785766214
2019-11-21 13:33:04,0.00032186682760008045
2019-11-21 13:33:28,0.0003206155819172812
2019-11-21 13:33:52,0.00031938677738741617
2019-11-21 13:34:15,0.00031815470272419965
2019-11-21 13:34:39,0.0003169320972981539
2019-11-21 13:35:03,0.0003157188523619717
2019-11-21 13:35:27,0.0003145148608271741
2019-11-21 13:35:50,0.00031333228889237035
2019-11-21 13:36:14,0.00031214639666003356
2019-11-21 13:36:38,0.0003109694472518075
2019-11-21 13:37:02,0.00030980133989079504
2019-11-21 13:37:26,0.0003086538832516687
2019-11-21 13:37:56,0.0003075030750307503
2019-11-21 13:38:21,0.0003063608164515758
2019-11-21 13:38:45,0.00030522701259061424
2019-11-21 13:39:10,0.0003041131300843914
2019-11-21 13:39:34,0.00030299587168124836
2019-11-21 13:39:59,0.0003018981848371637
2019-11-21 13:40:23,0.00030079711234772146
2019-11-21 13:40:48,0.00029970404225826994
2019-11-21 13:41:13,0.0003359587890552092
2019-11-21 13:41:37,0.0003347467083240348
2019-11-21 13:42:02,0.000333555703802535
2019-11-21 13:42:26,0.00033236087004689984
2019-11-21 13:42:51,0.0003311867525298988
2019-11-21 13:43:15,0.0003300088002346729
2019-11-21 13:43:40,0.0003288271830471319
2019-11-21 13:44:04,0.00032768978700163843
2019-11-21 13:44:28,0.0003265365358101734
2019-11-21 13:44:53,0.0003254031383324897
2019-11-21 13:45:17,0.00032426589803638984
2019-11-21 13:45:42,0.00032314818139384584
2019-11-21 13:46:07,0.0003220381436290121
2019-11-21 13:46:31,0.00032092426187419767
2019-11-21 13:46:55,0.0003198294243070363
2019-11-21 13:47:20,0.00031873074335092257
2019-11-21 13:47:44,0.00031765079589171635
2019-11-21 13:48:08,0.00031656700668308125
2019-11-21 13:48:50,0.00031550164761971533
2019-11-21 13:49:14,0.00031444343511983786
2019-11-21 13:49:37,0.00031338138514572234
2019-11-21 13:50:01,0.00031233732431025507
2019-11-21 13:50:42,0.00031128942999446594
2019-11-21 13:51:27,0.0003102592388306674
2019-11-21 13:52:11,0.0003092358438702584
2019-11-21 13:52:56,0.0003082086229923633
2019-11-21 13:53:41,0.00030719868928559237
2019-11-21 13:54:27,0.0003061849357011635
2019-11-21 13:55:13,0.0003051881993896236
2019-11-21 13:55:59,0.0003041979314540661
2019-11-21 13:56:44,0.00030321406913280777
2019-11-21 13:57:29,0.00030222640115517646
2019-11-21 13:58:14,0.000301255230125523
2019-11-21 13:58:59,0.0003002902806045844
2019-11-21 13:59:45,0.00029933149299896897
2019-11-21 14:00:30,0.00029836891658931175
2019-11-21 14:01:12,0.0002974223397224058
2019-11-21 14:01:57,0.00029648174990117276
2019-11-21 14:02:40,0.0002955373854792631
2019-11-21 14:03:25,0.0002946086614946479
2019-11-21 14:04:10,0.00029366659053088395
2019-11-21 14:04:54,0.0002927686152044501
2019-11-21 14:05:39,0.0002918477203450289
2019-11-21 14:06:24,0.000290942005560225
2019-11-21 14:07:08,0.00029004189494038026
2019-11-21 14:07:51,0.0002891380473543869
2019-11-21 14:08:36,0.00028824904717676073
2019-11-21 14:09:18,0.00028736549698266226
2019-11-21 14:10:02,0.00028648734680884925
2019-11-21 14:10:47,0.00028561454730094253
2019-11-21 14:11:33,0.000284729032870385
2019-11-21 14:12:17,0.0002838758516275549
2019-11-21 14:13:02,0.00028300106911515
2019-11-21 14:13:46,0.0002821670428893905
2019-11-21 14:14:31,0.0002813203300825206
2019-11-21 14:15:14,0.00028047868362004487
2019-11-21 14:15:58,0.0002796420581655481
2019-11-21 14:16:43,0.00027880177194015054
2019-11-21 14:17:28,0.0002779751057849708
2019-11-21 14:18:12,0.0002771618625277162
2019-11-21 14:18:57,0.0002763448784082535
2019-11-21 14:19:41,0.0002755242614419103
2019-11-21 14:20:26,0.0002747168889838528
2019-11-21 14:21:11,0.00027391423440971483
2019-11-21 14:21:56,0.00027311625648651107
2019-11-21 14:22:40,0.0002723229144603468
2019-11-21 14:23:25,0.0002715259759850359
2019-11-21 14:24:10,0.0002707418326213826
2019-11-21 14:24:55,0.0002699622052912592
2019-11-21 14:25:36,0.0002691870550936173
2019-11-21 14:26:17,0.0002684163435729198
2019-11-21 14:26:58,0.0002676500327127818
2019-11-21 14:27:41,0.00026688808492971946
2019-11-21 14:28:26,0.0002661147250147842
2019-11-21 14:29:10,0.0002653614813067579
2019-11-21 14:29:50,0.00026462805057336075
2019-11-21 14:30:34,0.0002638831877089075
2019-11-21 14:31:18,0.0002631425062861821
2019-11-21 14:32:03,0.0002624059711936556
2019-11-21 14:32:46,0.00026168115604919607
2019-11-21 14:33:31,0.0002609527675490736
2019-11-21 14:34:14,0.0002602284227266156
2019-11-21 14:34:59,0.00025950808800207604
2019-11-21 14:35:43,0.00025879173016648936
2019-11-21 14:36:27,0.0002580793163765664
2019-11-21 14:37:11,0.0002573634543894767
2019-11-21 14:37:55,0.00025665887184167
2019-11-21 14:38:40,0.00025595813662476535
2019-11-21 14:39:25,0.000255261217312383
2019-11-21 14:40:09,0.0002545680828194829
2019-11-21 14:40:51,0.0002539933397302026
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:55,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:56,0.00025392884349518944
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:57,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:58,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:40:59,0.00025392167926870557
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:00,0.0002539145154464664
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:01,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:02,0.00025390735202843764
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:03,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
2019-11-21 14:41:04,0.00025390018901458517
